dt,profit_sum,return,daily_return,weekly_return,monthly_return
2022-07-28 13:37:42,2491.753822000014,0.02327357444676629,0.11252722987323345,0.19553563080172337,0.2782517374013691
2022-07-28 13:49:25,2518.198822000014,0.0026494345718901234,0.11488244620340021,0.19806657563197372,0.2809577919456114
2022-07-28 14:01:18,2635.2856370000127,0.011976692059860086,0.12531030699883272,0.20927248484410196,0.29293900986210236
2022-07-28 14:13:33,2599.755556000012,-0.003683774745945626,0.12214596489320406,0.20587204336838522,0.2893033003840404
2022-07-28 14:26:08,2796.630701000012,0.02014299834208384,0.13967984867115665,0.22471417346642084,0.3094490701240901
2022-07-28 14:37:58,3005.755846000012,0.021396339538051118,0.15830472885843175,0.24472870190707538,0.33084835350251984
2022-07-28 14:49:49,3285.3079640000115,0.028802144930833412,0.18320190085488888,0.2714835133208643,0.35945426309852885
2022-07-29 11:26:00,3419.433105000012,0.013444613263197153,0.0,0.2843200923422505,0.3731789727714421
2022-07-29 11:38:43,3330.953413000011,-0.008888358173300899,-0.006593400131562467,0.27585205607643276,0.364125054351712
2022-07-29 11:51:27,3330.953413000011,0.0,-0.006593400131562467,0.27585205607643276,0.364125054351712
2022-07-29 12:03:12,3378.3903120000095,0.004787902613439543,-0.003058459524993511,0.28039205132268574,0.36897916046264845
2022-07-29 12:16:22,3573.3638280000096,0.019919349867397206,0.011470732168458285,0.299052184140078,0.38893034098746193
2022-07-29 12:28:36,3638.5059860000083,0.006826180592626366,0.016325047361231006,0.30528667867671827,0.3955961845373824
2022-07-29 12:40:23,3604.675834000008,-0.0035203951463282446,0.013804065160619735,0.30204893058403604,0.3921344247887719
2022-07-29 12:52:52,3604.675834000008,0.0,0.013804065160619735,0.30204893058403604,0.3921344247887719
2022-07-29 13:04:43,3672.720910000008,0.006818154026010191,0.018874702308074594,0.3085612517534893,0.39909731709821067
2022-07-29 13:17:16,3672.720910000008,0.0,0.018874702308074594,0.3085612517534893,0.39909731709821067
